58	1367
58	1075
58	1170
58	1629
58	1575
58	1604
58	1232
58	957
58	1408
58	1414
58	1597
58	1422
58	1393
58	1093
58	1031
58	1011
58	1207
58	1467
58	1124
58	2054
58	1545
58	1466
58	1161
58	984
58	972
58	1871
58	1002
58	1562
58	1457
58	2016
58	1376
58	2035
58	1135
59	1167
59	1697
59	1228
59	1455
59	2067
59	2002
59	1650
59	1557
59	1387
59	1421
59	1031
59	1559
59	1038
59	1073
59	1151
59	965
59	1598
59	1076
59	1459
60	1693
60	1252
61	1650
61	2072
61	1894
61	1213
61	1646
61	1113
61	1970
61	1132
61	1397
61	1408
61	1453
61	1076
61	1393
61	1114
61	1681
61	1146
61	1179
61	1159
61	1149
61	1109
61	964
62	2080
62	1690
62	1201
62	945
62	1218
62	956
62	1211
62	1204
62	1199
63	1213
63	1128
63	1693
63	1053
63	1567
63	1074
63	1029
63	1268
63	1021
63	1422
63	1597
63	1200
63	970
63	1660
63	1116
63	990
63	1176
63	1405
64	1453
64	1473
64	1298
64	1006
64	967
64	1053
64	1983
65	1224
65	1477
65	951
66	1698
66	1215
67	951
67	1655
67	1218
68	1176
68	1139
68	1958
68	1244
68	1066
68	1059
69	1762
69	1626
69	1393
69	1538
69	1597
69	1620
69	1285
69	1033
69	1501
69	2087
69	1199
70	994
70	1244
70	1110
71	1626
71	1133
71	1468
71	1435
71	1130
71	1596
71	1584
71	2090
71	1993
71	1460
71	1000
71	1650
71	943
72	1129
72	1024
72	1625
72	1836
72	1139
72	1038
73	1187
73	1210
73	1450
73	1257
74	1402
74	2094
74	1990
74	1450
74	1930
74	1021
74	1231
75	2013
75	1459
75	1098
75	2096
75	1897
75	1206
75	1124
75	1145
76	1469
76	1063
76	1098
76	1141
76	1134
76	1578
77	967
77	1418
78	943
78	1164
78	1457
78	1218
78	952
79	1147
79	1028
79	1425
80	1230
80	1218
80	2001
80	1398
80	1417
81	2005
81	2070
81	1177
81	1417
81	1438
81	1111
81	1280
81	1042
81	1029
81	1067
81	1054
81	992
81	1183
81	1112
81	1837
82	1201
82	1935
82	1298
82	1242
82	973
82	1804
82	980
82	1508
82	1185
82	1762
82	1182
82	1533
82	1693
82	1190
83	1428
83	1765
83	1419
83	1260
83	946
83	1224
83	1021
84	1174
84	1115
84	1866
84	1425
84	1677
84	1538
84	2113
84	1163
84	994
84	1077
84	1468
84	1463
84	1531
84	992
84	1180
84	1299
84	1255
84	1639
84	2012
84	1006
84	1572
84	1223
84	1212
84	1461
84	1960
84	1258
85	1246
85	1268
86	1121
86	1215
86	1477
86	1750
86	1970
86	969
86	1634
86	1393
86	1130
86	1743
86	1036
86	1746
86	991
86	1418
86	1707
86	1375
86	1008
86	1164
86	1063
87	1840
87	1296
88	1030
88	1164
88	1178
88	1243
88	1028
88	957
89	2146
89	1674
89	950
89	1264
89	1469
89	1465
89	1153
89	1007
89	1039
89	1327
89	1344
89	1586
89	2145
89	1140
89	2144
89	1987
89	1212
89	1154
89	2078
89	1113
89	1184
89	1165
89	1447
89	1453
89	1217
89	1098
89	1210
90	998
90	1443
90	1593
90	1147
90	1453
90	1011
90	1360
90	2134
91	1192
91	1408
91	1152
91	1177
91	1249
91	1984
91	1199
91	992
91	1098
91	1246
91	1935
91	980
91	1488
91	1350
91	1394
91	1393
91	1170
91	1644
91	1327
91	986
91	1674
91	1053
91	2158
91	1671
91	1141
91	1188
91	981
91	1060
91	1649
91	1627
91	1264
91	1650
91	1940
91	1500
91	1343
92	1218
92	1876
93	2130
93	1419
93	1600
93	1406
93	1446
93	1359
93	1011
93	1901
93	1314
93	1469
93	2151
93	1987
93	1510
93	1119
93	1114
93	1569
93	1009
93	1615
93	1036
93	1345
93	1137
93	1365
93	1881
93	1150
93	1033
93	1578
93	1951
93	1180
93	1688
93	1299
93	2163
93	993
93	1353
93	2077
93	1307
93	1529
94	1170
94	1437
94	1723
94	993
94	1041
94	1362
94	2058
94	1323
94	1137
94	1361
94	1657
94	1340
94	950
94	1373
94	1176
94	1157
94	1192
94	2169
94	1414
94	1341
94	1453
94	1508
94	1797
94	1681
94	1004
95	1069
95	1025
95	1086
95	1125
95	1207
96	1025
96	1111
96	1128
96	1438
96	1011
96	1114
97	1930
97	1153
98	1089
98	1873
98	1593
98	1062
98	1224
98	1232
98	1722
98	1058
98	1990
98	1252
98	1114
98	1268
99	1214
99	1823
99	1837
99	1834
99	1829
100	1768
100	1659
100	1788
100	1761
100	1167
100	1488
101	1418
101	1338
101	1207
101	1059
101	1783
101	1693
101	1236
101	997
101	1994
101	1171
101	1889
101	1326
101	1389
101	953
101	1176
101	1492
101	1391
101	1727
101	1377
102	1429
102	1060
103	1789
103	1274
103	992
103	1213
103	1192
103	1069
103	1214
103	1837
103	1228
103	1210
104	1211
104	1285
104	1693
105	970
105	1589
105	1133
105	1508
105	1104
105	1042
106	1267
106	1264
107	1347
107	1682
107	1873
108	1307
108	1373
108	1110
108	1506
108	1518
108	1657
108	1164
108	1224
108	1151
108	953
108	967
108	1514
108	1005
108	2187
108	1768
108	1958
108	1168
108	1086
108	1093
108	995
108	1752
109	1584
109	2124
109	954
109	996
109	1180
109	1664
109	1881
109	1005
109	1306
109	1997
109	1280
109	1722
110	1253
110	1228
111	1255
111	1275
111	1270
111	1200
112	1267
112	1234
112	1816
112	1241
112	1242
113	1095
113	1077
113	1166
113	1464
114	1226
114	1683
114	1626
114	1714
114	1021
114	1586
114	1127
114	1134
115	1285
115	1191
115	1234
115	1188
115	2198
115	1242
115	1087
115	2200
115	1240
115	998
115	1858
115	2162
115	1237
116	1352
116	1207
116	953
116	1074
116	1126
116	1873
116	1417
117	1614
117	1786
117	1500
117	1200
117	1114
117	1130
117	1450
118	1146
118	970
118	1136
118	1240
118	1415
118	1417
118	949
118	2207
118	1693
118	1400
118	1066
118	1006
118	1391
118	973
118	1769
118	1258
119	1450
119	1457
120	1289
120	1240
120	967
120	1678
120	1199
120	992
120	954
121	1181
121	999
121	1299
121	1028
121	1069
121	1455
122	1374
122	1124
122	1127
122	956
122	1230
123	1115
123	1137
123	949
124	1211
124	1012
124	1688
124	1014
124	1330
124	1053
124	1337
124	1698
124	963
124	2212
124	991
124	1144
124	1095
124	1651
124	1032
124	1185
124	2146
125	1208
125	1620
125	1932
125	1258
126	1200
126	1172
127	1121
127	1657
127	1347
127	1627
127	1547
127	1393
127	1073
127	1261
127	1443
127	1374
127	1323
127	1438
127	1644
127	1200
127	1575
127	1358
127	1011
128	1246
128	2118
128	1932
129	1271
129	1098
129	1961
129	1031
129	984
129	1955
129	1368
129	2222
129	2218
129	1681
129	1130
129	943
129	1138
129	1037
129	1395
129	1289
129	1413
129	1199
129	1297
129	1268
129	2084
129	1315
129	1494
129	1292
129	1242
129	2000
129	1870
129	1361
129	1346
129	1065
129	1233
129	1744
130	1079
130	1686
130	1229
131	1042
131	1606
132	1248
132	1481
133	1211
133	1450
134	997
134	1145
134	1394
134	1269
134	1412
135	951
135	1069
135	957
136	1808
136	1353
136	1970
136	1231
136	1060
137	1451
137	1079
137	987
137	1151
137	943
138	1184
138	1179
139	1263
139	1930
140	957
140	1638
140	1218
140	1197
140	1965
140	1351
140	1349
140	1970
140	2224
141	984
141	1033
141	1210
142	1264
142	1200
143	1416
143	996
143	1954
143	1058
143	1176
143	1955
143	1069
143	1089
143	956
143	1190
143	951
143	1116
143	954
143	1165
143	1068
143	998
143	949
143	1226
143	1218
144	997
144	1300
144	1488
144	1867
144	1763
144	1097
144	1578
144	1169
144	1843
144	1048
144	1164
144	1532
144	1252
144	1060
144	1213
144	1170
144	1983
144	1182
144	1378
144	1391
144	1570
144	1684
144	1250
144	1040
144	1975
144	1168
144	2158
144	1280
145	1211
145	1236
146	1243
146	1840
147	1605
147	1132
147	1133
147	1180
147	1116
147	1911
148	1282
148	1245
148	1287
149	1218
149	1092
149	1066
150	1913
150	1093
150	1594
150	1548
150	1666
150	1904
150	2211
150	1898
150	1112
150	1136
150	1164
150	1110
150	1150
150	1244
150	946
150	1605
150	998
150	1067
150	986
150	1313
150	1219
150	1327
150	1628
150	1747
150	1989
150	1553
150	1378
150	1360
151	1682
151	1666
151	1538
151	1030
151	1705
151	1236
151	1225
151	975
151	1335
152	1021
152	1510
153	1164
153	1142
153	1129
153	1438
153	1127
154	1242
154	1264
155	1422
155	951
155	1470
156	1062
156	1060
156	1218
156	1053
157	1174
157	1989
157	1116
157	1159
157	1628
157	998
157	1460
157	1593
157	1920
157	1244
157	1049
157	1327
157	1150
157	1590
157	1152
158	1067
158	1235
158	1214
158	1822
158	1684
158	1240
158	1196
158	2094
158	1060
158	1954
159	1003
159	2076
159	1092
159	1897
159	1155
159	953
159	1400
159	1071
159	1099
159	997
159	1350
160	1429
160	957
160	1257
160	1871
160	1012
161	949
161	1121
161	1768
161	1064
162	1247
162	1258
163	1414
163	1413
163	1349
163	1767
163	1620
164	1098
164	1268
164	2061
165	1630
165	1257
166	1557
166	1435
166	1496
166	2142
166	1548
166	1616
167	1415
167	1400
167	1060
167	1873
167	1488
167	1218
168	1385
168	1480
168	1141
169	1818
169	1620
170	1228
170	1230
170	1212
171	1066
171	1405
172	1201
172	1268
172	1243
172	1271
173	2028
173	1097
173	1651
173	2253
173	1666
173	2033
173	1074
173	1222
173	1930
173	1590
173	953
173	1326
173	1157
173	1349
173	1893
173	1041
174	1030
174	1811
174	1078
175	1818
175	1235
175	1400
175	1282
175	1227
176	1266
176	1123
176	1038
176	2052
176	1620
176	1125
176	1249
176	1690
176	1069
176	1116
177	1235
177	1734
177	1008
177	1425
177	1690
177	1549
177	1246
177	1164
177	1106
177	973
177	1188
177	993
177	1723
177	1273
177	1453
177	1626
177	1570
177	1136
177	1103
177	1157
177	1352
177	954
177	1225
177	1935
178	2176
178	1624
178	1858
178	1295
179	1727
179	1164
179	1411
179	1133
179	995
179	982
180	2336
180	2057
180	2265
180	2028
180	1770
180	2141
180	1164
180	1274
180	2322
180	1273
180	1353
180	1245
180	1064
180	2105
180	1826
180	1789
180	1352
180	1050
180	1953
180	2113
180	1540
180	2271
180	1450
180	2129
180	1538
180	1620
180	1976
180	2324
180	1275
180	1655
180	1685
180	1535
180	1048
180	2298
180	1813
180	2238
180	1627
180	1093
180	1967
181	1538
181	1120
181	990
182	1086
182	1063
182	1216
182	1591
182	1391
183	949
183	1438
183	1243
183	2239
183	1162
183	1666
183	1430
183	1755
183	1076
183	998
183	1415
183	1345
183	1214
183	1158
183	1429
183	1582
183	1448
183	1259
183	1255
183	2063
183	971
183	1446
183	1204
184	1643
184	1120
184	1787
184	989
184	992
185	1829
185	1272
185	1631
185	1101
185	954
185	997
185	1236
185	2155
186	1377
186	1242
186	1649
186	1115
186	1079
187	1461
187	1093
187	1615
187	1260
187	1141
187	1207
187	1136
187	1116
187	1452
187	1626
188	1428
188	1998
188	1962
188	1260
188	1079
188	1099
188	950
188	1734
188	1141
188	1467
188	1197
188	1453
188	1601
188	1530
188	1473
188	1347
188	2346
189	1042
189	949
189	1200
189	1269
189	1179
190	1282
190	1258
191	1211
191	1231
191	951
192	1160
192	1095
192	1522
192	1103
192	1697
192	1064
192	1021
192	1063
192	1228
192	966
192	1124
193	1430
193	1224
193	1593
193	1571
193	1482
193	1458
193	1075
193	1085
193	1335
193	1161
193	1014
193	1115
193	1407
193	1153
193	1121
193	1020
193	1329
193	1599
193	1309
193	1039
193	1119
193	1460
193	2049
193	1621
193	1021
193	1146
193	1110
193	1207
194	1328
194	1218
194	1300
194	1393
194	1002
194	1076
194	1176
194	1524
194	1690
195	1095
195	955
195	1704
195	1115
196	1274
196	2164
196	1496
196	1024
196	1119
196	946
196	1124
196	2362
196	1126
196	1480
197	1460
197	1347
197	1389
197	1404
197	1233
197	973
197	1190
197	1172
197	1123
197	1143
197	1881
197	1417
197	1285
197	1365
197	1468
197	1013
197	1416
198	1350
198	1755
198	1211
199	1144
199	1397
199	1347
199	1037
199	1265
199	1538
199	1013
199	1176
199	1185
199	1036
199	1684
199	1187
199	2015
199	1021
199	1551
199	2159
199	1320
199	1893
199	1391
199	1172
200	988
200	1115
200	1035
200	959
200	1300
200	1837
200	1099
200	1076
200	1000
200	1210
200	1153
200	2209
200	1410
200	1998
200	1675
200	2116
200	990
200	1598
200	1124
200	1448
200	1383
200	1308
200	952
200	2368
200	1582
200	954
200	1634
200	1421
200	1712
200	1508
200	2340
200	1545
200	1058
200	1644
201	1211
201	1137
202	1832
202	1179
202	1821
202	1419
203	1264
203	1230
203	1210
203	1822
204	1264
204	1184
205	1302
205	1214
205	1252
205	1624
205	1274
205	2371
206	1468
206	1244
206	1085
206	1365
206	1954
206	1477
206	1038
206	1165
206	1059
206	1197
206	964
206	953
206	1100
206	1006
206	1258
206	1634
206	1813
206	1705
206	1137
206	1153
206	1627
207	1459
207	1313
207	1028
208	951
208	2028
208	1191
209	1650
209	1172
209	1970
209	1774
209	1596
209	1164
209	1105
209	1597
209	1911
209	1021
209	1344
209	2060
210	1217
210	1538
210	2272
210	1470
211	1573
211	1260
211	1805
212	1155
212	1112
212	1450
212	1160
212	997
212	1059
212	1006
212	1773
212	1569
212	949
212	1096
212	1139
213	1035
213	1450
213	1524
213	1011
213	1133
213	1959
213	1115
213	1438
213	1902
213	1040
213	1299
213	1424
214	1634
214	1019
214	1040
214	1176
214	1375
214	1030
214	1074
214	1146
215	1033
215	1689
215	1218
215	1450
215	943
215	1358
215	1488
215	969
215	1438
215	1257
215	1023
215	1152
216	1175
216	1578
216	1528
216	1004
216	1976
216	1038
216	1327
217	965
217	1146
217	1605
217	1456
217	1095
218	980
218	1573
218	1606
219	1200
219	1274
220	1953
220	1201
220	997
220	1063
220	2379
220	1593
220	2040
220	1520
220	1092
220	1188
220	954
220	1789
220	998
221	1517
221	2162
221	1479
221	1197
221	1596
221	1483
221	1059
221	1041
221	2381
221	1200
221	1092
221	1712
221	1033
221	1009
221	1109
221	1042
221	996
221	1130
221	1530
221	1484
221	1354
221	1579
221	1538
221	1676
221	959
221	1388
221	2021
221	992
221	1043
221	980
221	1300
221	1140
221	1634
221	1089
221	1365
222	1201
222	1013
222	1255
222	2226
222	1994
222	1271
222	1347
222	1815
222	1097
222	1230
223	1012
223	1657
223	1641
223	1270
223	1322
223	1922
223	1495
223	1497
223	1533
223	1410
223	1933
223	1164
223	1067
224	1545
224	1424
225	1455
225	1228
225	1312
225	954
226	1227
226	1191
226	1347
226	1683
226	1042
226	2010
227	1754
228	1840
228	1245
228	1828
229	1153
229	1042
229	1110
229	1077
229	1104
229	964
229	1103
229	1373
229	1059
229	1116
229	998
229	1175
230	1255
230	1242
231	1531
231	1842
231	1450
231	1236
231	992
231	1120
231	1114
231	1210
232	1556
232	1031
232	1069
232	1377
232	1110
232	1012
232	1465
232	1470
232	1589
233	1067
233	1963
233	1387
233	987
233	1058
233	1320
233	1589
233	1149
233	1180
233	1605
233	1774
233	1499
233	1146
233	1185
233	1564
233	1408
233	1106
233	1691
233	1571
233	1931
233	2017
233	1469
233	1048
233	1636
233	1881
233	1666
233	1644
233	1553
233	1628
233	1583
233	1779
233	1906
233	1061
233	1024
233	2043
233	973
233	1031
233	994
233	1407
233	1437
233	1090
233	1455
233	1603
234	1095
234	943
234	1865
234	1121
234	1149
234	1024
234	1371
234	1466
235	1040
235	1447
235	1136
235	1597
235	1030
235	1312
235	1141
235	1121
235	970
235	1077
235	1452
236	1129
236	1440
236	1598
236	1000
236	1118
237	1347
237	2200
237	1199
238	1589
238	1147
238	1150
238	1180
238	2057
238	1151
238	1473
238	1425
238	954
238	1575
238	1447
238	1246
238	1449
238	1218
239	1249
239	1690
240	1210
240	1242
241	1682
241	1236
242	1225
242	1227
242	1099
242	952
242	1641
242	1573
242	1309
243	2061
243	2037
243	1551
243	1652
243	1086
243	951
243	1051
243	2060
243	1060
243	1983
243	1650
243	1995
243	2092
243	1095
243	1056
243	1156
243	2409
243	1191
243	1176
243	1787
243	1970
243	1000
244	1152
244	1200
245	1512
245	1666
245	1981
245	1116
245	2077
245	1169
245	1075
245	1558
245	1389
245	1199
245	1883
245	1097
245	1593
245	1360
245	992
245	2162
245	1769
246	1000
246	1042
247	1031
247	1098
247	1114
247	1040
247	1063
248	1151
248	1184
248	1194
248	1269
248	944
248	1123
248	1086
248	1349
248	1121
248	1545
248	992
248	1795
248	1137
248	1350
249	1875
249	1040
249	970
249	1176
249	997
249	1093
249	1033
249	951
249	1096
249	1125
249	1201
250	1477
250	1787
250	1067
250	1021
250	943
250	1410
251	1091
251	1166
252	1981
252	1967
252	1369
252	1597
252	1176
252	1432
252	1063
252	1641
253	1060
253	1285
253	1607
253	971
253	1374
253	1571
253	1526
253	1813
253	1109
253	1084
253	1004
253	1383
253	1110
253	1438
254	1385
254	1215
254	1814
254	1702
254	1488
254	1236
254	1539
254	1266
255	1496
255	1674
255	986
255	1975
255	1533
255	1537
255	1264
255	1171
255	1928
255	1351
255	1783
255	1170
255	992
255	1323
255	1006
255	1038
255	1164
255	1207
256	1063
256	999
256	1863
256	1055
256	1003
257	1236
257	1819
258	1236
258	2016
258	1213
258	1115
259	1292
259	1276
260	1187
260	1268
261	1309
261	1007
261	1438
261	1592
261	1311
261	1028
261	1008
261	1034
261	1074
261	1551
261	1000
261	1573
261	1418
261	1669
262	1075
262	1200
262	1299
262	1407
262	1462
262	1202
262	1141
262	970
262	1604
262	1077
262	1426
263	949
263	1035
263	1079
263	965
263	1731
263	1143
263	989
263	1128
263	1040
263	1177
264	1230
264	1226
264	1757
264	1917
265	1267
265	1218
266	1034
266	1145
266	1181
266	1040
266	1657
266	1970
266	1235
266	1100
266	1011
266	1175
266	2087
266	1099
266	2052
266	1496
266	2182
266	1152
266	1130
267	981
267	1172
267	2355
267	1002
267	945
267	1232
267	1143
267	1120
267	1365
267	1530
267	1201
267	1021
267	1394
267	1130
267	1300
267	1160
267	1660
267	1228
267	967
267	1128
267	1492
267	1882
267	1085
267	1059
267	966
267	1038
267	1161
267	979
267	1003
267	1417
268	1123
268	1393
268	1406
268	1063
268	1174
268	1717
268	1077
268	1463
268	1599
268	1677
268	1546
268	1881
268	1581
268	959
268	1031
268	1128
268	1144
268	2045
268	1659
268	1007
268	994
268	1223
268	965
268	1112
268	1418
268	2353
268	1173
268	2369
268	1374
269	1261
269	1193
269	1757
269	1065
269	1885
269	1035
269	1030
269	1417
269	1028
269	1210
269	1545
269	1161
270	993
270	1649
270	1066
270	990
270	1632
270	1422
270	1734
270	1705
270	944
270	1481
270	1634
270	1130
270	1596
270	1412
270	1157
270	1145
270	1090
270	1591
270	2059
270	1414
270	1039
270	951
270	1448
270	1508
270	1438
271	1176
271	1075
271	1136
271	1116
272	1228
272	1210
273	1260
273	1414
273	1571
273	1993
273	1815
273	1179
274	964
274	1390
274	1106
274	1123
274	1322
274	1415
274	1141
274	1171
275	1347
275	1373
275	1935
275	1460
275	1385
275	1942
275	1725
275	1762
275	1389
275	949
275	1090
275	1199
275	1022
275	1202
275	1443
275	1517
275	1473
275	1450
275	1013
275	2087
275	2155
275	1339
275	1327
275	1159
275	1528
275	1414
275	2425
275	1482
275	1007
275	1978
275	997
275	954
275	1245
275	981
275	1121
275	1349
275	1844
275	1370
275	1258
275	1496
275	1276
275	1187
275	1509
275	1786
275	1190
275	1051
276	1413
276	1200
276	1704
276	1163
276	1220
277	1480
277	1865
278	2186
278	2030
278	1972
278	2436
278	974
278	1135
278	1655
278	1404
278	1037
278	1327
278	1094
278	1392
278	1747
278	1913
278	1943
278	1888
278	1629
278	972
278	1122
278	1373
278	1403
278	1133
278	2230
278	2012
278	1391
278	2166
278	944
278	1211
278	998
278	1701
278	1321
278	1508
278	1263
278	1981
278	1317
278	1489
278	1226
278	1201
278	2423
279	1053
279	1327
279	1014
279	1526
279	1692
279	1561
279	1160
279	1492
279	1612
279	1322
279	1084
279	1115
279	1615
279	1808
279	1334
279	1537
279	945
279	1054
279	1010
279	1347
279	951
279	1187
279	1365
280	1265
280	1242
281	1210
281	1275
282	1354
282	1033
282	1951
282	1042
282	1153
283	1245
283	1231
283	1845
283	1244
283	1212
284	1212
284	1006
284	1261
285	1689
285	964
285	1059
285	1199
285	1763
285	2043
285	1873
285	1058
285	1930
285	1676
285	2021
285	1272
285	984
285	1174
285	983
285	1343
285	1871
285	1111
285	1355
285	1039
285	1131
285	1397
285	1192
285	1216
285	1065
285	1222
286	1894
286	2009
286	1594
286	1757
286	1177
286	1110
287	1470
287	1211
287	1156
287	1139
287	1269
287	1040
287	1153
288	1419
288	1397
288	1059
289	1538
289	1031
289	1634
289	1767
289	1077
289	1347
289	1751
289	1177
289	1123
289	1176
289	1935
289	1008
289	1327
289	1037
290	1573
290	1100
290	1919
290	1233
290	1114
290	1715
290	1716
290	2190
290	2032
290	1115
290	1191
290	1038
290	1684
290	1126
290	1040
290	1534
290	1517
290	1786
290	1659
290	1742
290	1006
290	2431
290	1137
290	1165
290	969
290	1727
291	1190
291	992
291	1139
291	1059
291	1057
291	1428
291	1092
291	1545
291	1111
291	1123
291	1224
292	1411
292	1470
292	1605
292	1039
292	1227
292	1635
292	1094
292	1397
292	1898
292	1160
292	1362
292	1513
292	1117
292	1371
292	1177
292	1042
292	1378
292	1135
292	1103
292	1159
292	2077
292	1115
292	953
292	1455
292	2170
292	1085
292	1110
292	943
292	1127
292	1819
292	1038
292	1757
292	1171
292	1393
292	993
293	1223
293	1218
293	1200
293	1782
293	1928
293	1035
293	1970
293	1823
293	1199
293	1457
293	1276
293	943
293	1814
293	1397
294	1736
294	1327
294	1042
294	1685
294	1110
294	1021
294	1097
294	1031
294	1393
294	1013
294	1677
294	1169
294	992
294	1025
294	1412
294	994
294	943
294	1086
295	953
295	1056
295	1227
295	1153
295	1218
295	951
295	955
295	1186
295	1574
295	1136
295	1411
295	1192
295	1095
296	1157
296	1170
296	1098
296	1034
296	970
296	1440
296	1152
296	1407
296	1066
296	1190
296	1123
296	1086
296	1299
296	1138
296	1427
296	1089
296	1309
297	1275
297	1468
297	1141
297	1116
297	992
297	1063
297	1369
297	1488
297	1787
297	1067
297	1491
297	1146
298	1691
298	1108
298	1107
298	1459
298	2200
298	1014
298	1149
298	1255
298	1186
298	1377
298	1035
298	1039
298	1326
298	1545
298	946
298	1457
298	1422
298	1423
298	1060
298	2010
298	2242
298	1727
298	1584
298	954
298	1539
299	1236
299	1629
300	2172
300	992
300	1099
300	1305
300	1161
300	946
300	1174
300	1346
300	1260
300	1265
300	1423
300	1226
300	1371
300	1236
300	1070
300	1344
300	1351
300	1064
300	1147
